pairID	sentence1	sentence2	gold_label	Lexical Semantics_coarse	Predicate-Argument Structure_coarse	Logic_coarse	Knowledge_coarse	Symmetry/Collectivity	Factivity	Named entities	Quantifiers	Lexical entailment	Redundancy	Morphological negation	Lexical implication	Topicalization	Core Args	Nominalization	Anaphora/Coreference	Datives	Coordination scope	Prepositional phrases	Reciprocity	Causative/Inchoative	Restrictivity	Intersectivity	Active/Passive	Relative clauses	Adjectivation	Genitives/Partitives	Ellipsis/Implicits	Affixation	Conjunction	Non-monotone	Intervals/Numbers	Downward monotone	Upward monotone	Negation	Double Negation	Conditionals	Disjunction	Temporal	Existential	Universal	Common sense	World Knowledge
944	بعض الأشخاص يعرفون كيف تتكاثر السلاحف.	سعيد يعرف كيف تتكاثر السلاحف.	neutral	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
945	سعيد يعرف كيف تتكاثر السلاحف.	لا أحد يعرف كيف تتكاثر السلاحف.	contradiction	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
946	لا أحد يعرف كيف تتكاثر السلاحف.	بعض الأشخاص يعرفون كيف تتكاثر السلاحف.	contradiction	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
947	سعيد يعرف كيف تتكاثر السلاحف.	سعاد لا تعرف كيف تتكاثر السلاحف.	neutral	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
948	سعاد لا تعرف كيف تتكاثر السلاحف.	سعيد يعرف كيف تتكاثر السلاحف.	neutral	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
949	إما أنه لا يوجد حمام في هذا المنزل ، أو أنه في مكان مضحك.	إذا كان هناك حمام في هذا المنزل ، فهو في مكان مضحك.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
950	إذا كان هناك حمام في هذا المنزل ، فهو في مكان مضحك.	إما أنه لا يوجد حمام في هذا المنزل ، أو أنه في مكان مضحك.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
951	إما أنه لا يوجد حمام في هذا المنزل ، أو أنه في مكان مضحك.	الحمام في هذا المنزل في مكان مضحك.	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
952	الحمام في هذا المنزل في مكان مضحك.	إما أنه لا يوجد حمام في هذا المنزل ، أو أنه في مكان مضحك.	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
953	تعتقد سعاد أن كل الخطب سياسية.	كل الخطب سياسية.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	كل الخطب سياسية.	تعتقد سعاد أن كل الخطب سياسية.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	تشك سعاد أن كل الخطب سياسية.	كل الخطب سياسية.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	كل الخطب سياسية.	تشك سعاد أن كل الخطب سياسية.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	تعلم سعاد أن كل الخطب سياسية.	كل الخطب سياسية.	entailment	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	كل الخطب سياسية.	تعلم سعاد أن كل الخطب سياسية.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
959	تعلم سعاد أن كل الخطب سياسية.	كل الخطب ليست سياسية.	contradiction	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	كل الخطب ليست سياسية.	تعلم سعاد أن كل الخطب سياسية.	contradiction	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
961	أمل سعيد في الفوز بالتصويت.	فاز سعيد بالتصويت.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	فاز سعيد بالتصويت.	أمل سعيد في الفوز بالتصويت.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	أمل سعيد في الفوز بالتصويت.	لم يفز سعيد بالتصويت.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
964	لم يفز سعيد بالتصويت.	أمل سعيد في الفوز بالتصويت.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
965	أحمد رأى سعيد يوقع العقد.	سعيد وقع العقد.	entailment	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	سعيد وقع العقد.	أحمد رأى سعيد يوقع العقد.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967	أحمد لم ير سعيد يوقع العقد.	سعيد وقع العقد.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	سعيد وقع العقد.	أحمد لم ير سعيد يوقع العقد.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	حاول سعيد الفوز بالتصويت.	فاز سعيد بالتصويت.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	فاز سعيد بالتصويت.	حاول سعيد الفوز بالتصويت.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
971	حاول سعيد الفوز بالتصويت.	لم يفز سعيد بالتصويت.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
972	لم يفز سعيد بالتصويت.	حاول سعيد الفوز بالتصويت.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
973	كاد سعيد أن يفوز بالتصويت.	فاز سعيد بالتصويت.	contradiction	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974	فاز سعيد بالتصويت.	كاد سعيد أن يفوز بالتصويت.	contradiction	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	بالكاد فاز سعيد بالتصويت.	فاز سعيد بالتصويت.	entailment	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	فاز سعيد بالتصويت.	بالكاد فاز سعيد بالتصويت.	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	كاد سعيد أن يفوز بالتصويت.	لم يفز سعيد بالتصويت.	entailment	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
978	لم يفز سعيد بالتصويت.	كاد سعيد أن يفوز بالتصويت.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
979	بالكاد فاز سعيد بالتصويت.	لم يفز سعيد بالتصويت.	contradiction	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
980	لم يفز سعيد بالتصويت.	بالكاد فاز سعيد بالتصويت.	contradiction	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
981	لديها ثلاثة أسئلة.	كان لديها ثلاثة أسئلة.	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
982	كان لديها ثلاثة أسئلة.	لديها ثلاثة أسئلة.	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
983	غادرت سعاد قبل أن يدخل سعيد.	دخل سعيد بعد أن غادرت سعاد.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
984	دخل سعيد بعد أن غادرت سعاد.	غادرت سعاد قبل أن يدخل سعيد.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
985	غادرت سعاد قبل أن يدخل سعيد.	دخل سعيد قبل أن غادرت سعاد.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
986	دخل سعيد قبل أن غادرت سعاد.	غادرت سعاد قبل أن يدخل سعيد.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
987	كانت سعاد تغادر بينما دخل سعيد.	دخل سعيد بينما كانت سعاد تغادر.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
988	دخل سعيد بينما كانت سعاد تغادر.	كانت سعاد تغادر بينما دخل سعيد.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
989	إذا كان عند سعيد حمار فإنه يضربه.	سعيد يضرب حماره.	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
990	سعيد يضرب حماره.	إذا كان عند سعيد حمار فإنه يضربه.	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
991	إذا كان عند سعيد حمار فإنه يضربه.	ليس لدى سعيد حمار.	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
992	ليس لدى سعيد حمار.	إذا كان عند سعيد حمار فإنه يضربه.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
993	لا أصدق أنها ليست زبدة.	إنها ليست زبدة.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
994	إنها ليست زبدة.	لا أصدق أنها ليست زبدة.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
995	لا أصدق أنها ليست زبدة.	إنها زبدة.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
996	إنها زبدة.	لا أصدق أنها ليست زبدة.	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
997	هبت ريح هادئة عبر الفسحة.	هبت رياح عاصفة عبر الفسحة.	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998	هبت رياح عاصفة عبر الفسحة.	هبت ريح هادئة عبر الفسحة.	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999	هبت ريح هادئة عبر الفسحة.	هبت رياح شرقية عبر الفسحة.	neutral	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	هبت رياح شرقية عبر الفسحة.	هبت ريح هادئة عبر الفسحة.	neutral	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1001	هبت ريح هادئة عبر الفسحة.	هبت ريح رقيقة عبر الفسحة.	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1002	هبت ريح رقيقة عبر الفسحة.	هبت ريح هادئة عبر الفسحة.	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	هبت ريح هادئة عبر الفسحة.	هبت ريح عبر الفسحة.	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1004	هبت ريح عبر الفسحة.	هبت ريح هادئة عبر الفسحة.	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1005	كان التفاعل طارد للحرارة بشدة.	أصبح وسط التفاعل ساخن للغاية.	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1006	أصبح وسط التفاعل ساخن للغاية.	كان التفاعل طارد للحرارة بشدة.	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1007	كان التفاعل طارد للحرارة بشدة.	أصبح وسط التفاعل بارد للغاية.	contradiction	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1008	أصبح وسط التفاعل بارد للغاية.	كان التفاعل طارد للحرارة بشدة.	contradiction	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1009	كان التفاعل ماص للحرارة بشدة.	أصبح وسط التفاعل ساخن للغاية.	contradiction	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1010	أصبح وسط التفاعل ساخن للغاية.	كان التفاعل ماص للحرارة بشدة.	contradiction	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1011	كان التفاعل ماص للحرارة بشدة.	أصبح وسط التفاعل بارد للغاية.	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1012	أصبح وسط التفاعل بارد للغاية.	كان التفاعل ماص للحرارة بشدة.	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1013	قال سعيد إن الشركة تواجه صعوبات ، لكنه لم يقدم أي ادعاءات محددة.	لم يقدم سعيد أي ادعاءات محددة.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	لم يقدم سعيد أي ادعاءات محددة.	قال سعيد إن الشركة تواجه صعوبات ، لكنه لم يقدم أي ادعاءات محددة.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	قال سعيد إن الشركة تواجه صعوبات ، لكنه لم يقدم أي ادعاءات محددة.	لم تقدم الشركة أي ادعاءات محددة.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	لم تقدم الشركة أي ادعاءات محددة.	قال سعيد إن الشركة تواجه صعوبات ، لكنه لم يقدم أي ادعاءات محددة.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	أرباح الشركات التي ركزت على العلامات التجارية لا تزال سالبة.	الشركات التي ركزت على العلامات التجارية لا تزال أرباحها سالبة.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	الشركات التي ركزت على العلامات التجارية لا تزال أرباحها سالبة.	أرباح الشركات التي ركزت على العلامات التجارية لا تزال سالبة.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1019	أرباح الشركات الأكثر نجاحًا لا تزال سلبية.	الأرباح التي ركزت على العلامة التجارية لا تزال سلبية.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	الأرباح التي ركزت على العلامة التجارية لا تزال سلبية.	أرباح الشركات الأكثر نجاحًا لا تزال سلبية.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	كانت أرباح الشركات التي كانت الأعلى هذا الربع سلبية.	كانت الشركات التي كانت الأعلى هذا الربع سلبية.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	أرباح الشركات التي كانت الأعلى هذا الربع سلبية.	كانت أرباح الشركات التي كانت الأعلى هذا الربع سلبية.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	أعطيته كتابا	أعطيته.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	أعطيته.	أعطيته كتابا.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	أعطيته كتابا.	أعطيت له كتابا.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	أعطيت له كتابا.	أعطيته كتابا.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	أعطيته ملاحظة.	أعطيت ملاحظة له.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	أعطيت ملاحظة له.	أعطيته ملاحظة.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1029	كسر سعيد المزهرية.	انكسرت المزهرية.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	انكسرت المزهرية.	كسر سعيد المزهرية.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	كسر سعيد المزهرية.	إنكسرت المزهرية	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	كسر سعيد.	كسر سعيد المزهرية.	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	لديه العديد من المواهب.	لديه مواهب عديدة.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	لديه مواهب عديدة.	لديه العديد من المواهب.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	لديه العديد من المواهب.	مواهبه عديدة.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	مواهبه عديدة.	لديه العديد من المواهب.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1037	لا أريد الاستمرار في مكافحة بق الفراش المزعج.	لا أريد الاستمرار في مكافحة بق الفراش - إنها مزعجة جدا.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1038	لا أريد الاستمرار في مكافحة بق الفراش - إنها مزعجة جدا.	لا أريد الاستمرار في مكافحة بق الفراش المزعج.	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	لا أريد أن أستمر في الترفيه عن الناس الذين لا يقدرون وقتي.	لا أريد أن أستمر في الترفيه عن الناس.	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1040	لا أريد أن أستمر في الترفيه عن الناس.	لا أريد أن أستمر في الترفيه عن الناس الذين لا يقدرون وقتي.	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1041	ليس صحيحا أنه لا يوجد مأذون في هذا العرس. إنه يقف هناك خلف تلك الشجرة.	يوجد مأذون في هذا العرس. إنه يقف هناك خلف تلك الشجرة	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1042	يوجد مأذون في هذا العرس. إنه يقف هناك خلف تلك الشجرة	ليس صحيحا أنه لا يوجد مأذون في هذا العرس. إنه يقف هناك خلف تلك الشجرة.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1043	ليس صحيحا أنه لا يوجد مأذون في هذا العرس. إنه يقف هناك خلف تلك الشجرة.	لا يوجد مأذون في هذا العرس ، ولا حتى خلف تلك الشجرة.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
